Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,Mother’s Day Special: From ABC to SIP — how new-age moms make their kids money savvy,"These financially-savvy mummies manage their own finances while raising the next generation of investors by starting them off when they’re as little as four, with a piggy bank and dreams of new toys.",https://www.moneycontrol.com/news/business/personal-finance/mother-s-day-special-from-abc-to-sip-how-new-age-moms-make-their-kids-money-savvy-13019373.html,MSFT,0.392,neutral
,India mobilizes emergency health systems amid Operation Sindoor,"Union Health Minister J.P. Nadda chaired a high-level review meeting to assess the country’s emergency health systems preparedness, signaling a full-spectrum mobilization of medical infrastructure in anticipation of potential conflict-related casualties.",https://www.moneycontrol.com/news/india/india-mobilizes-emergency-health-systems-amid-operation-sindoor-13019413.html,MSFT,0.382,positive
,India mobilizes emergency health systems amid Operation Sindoor,"Union Health Minister J.P. Nadda chaired a high-level review meeting to assess the country’s emergency health systems preparedness, signaling a full-spectrum mobilization of medical infrastructure in anticipation of potential conflict-related casualties.",https://www.moneycontrol.com/news/india/india-mobilizes-emergency-health-systems-amid-operation-sindoor-13019413.html,AAPL,0.355,positive
,India mobilizes emergency health systems amid Operation Sindoor,"Union Health Minister J.P. Nadda chaired a high-level review meeting to assess the country’s emergency health systems preparedness, signaling a full-spectrum mobilization of medical infrastructure in anticipation of potential conflict-related casualties.",https://www.moneycontrol.com/news/india/india-mobilizes-emergency-health-systems-amid-operation-sindoor-13019413.html,GOOG,0.351,positive
,"'Fitting reply': India justifies strike on Bahawalpur facility, cites JeM link to Daniel Pearl's death","One of the nine terror infrastructure targets destroyed in the early hours of May 7 included a facility in Bahawalpur, long known as the stronghold of the Jaish-e-Mohammed (JeM), the terrorist organisation led by Masood Azhar",https://www.moneycontrol.com/news/business/fitting-reply-india-justifies-strike-on-bahawalpur-facility-cites-jem-link-to-daniel-pearl-s-death-13019426.html,AAPL,0.393,negative
,"'Fitting reply': India justifies strike on Bahawalpur facility, cites JeM link to Daniel Pearl's death","One of the nine terror infrastructure targets destroyed in the early hours of May 7 included a facility in Bahawalpur, long known as the stronghold of the Jaish-e-Mohammed (JeM), the terrorist organisation led by Masood Azhar",https://www.moneycontrol.com/news/business/fitting-reply-india-justifies-strike-on-bahawalpur-facility-cites-jem-link-to-daniel-pearl-s-death-13019426.html,MSFT,0.362,negative
,"'Fitting reply': India justifies strike on Bahawalpur facility, cites JeM link to Daniel Pearl's death","One of the nine terror infrastructure targets destroyed in the early hours of May 7 included a facility in Bahawalpur, long known as the stronghold of the Jaish-e-Mohammed (JeM), the terrorist organisation led by Masood Azhar",https://www.moneycontrol.com/news/business/fitting-reply-india-justifies-strike-on-bahawalpur-facility-cites-jem-link-to-daniel-pearl-s-death-13019426.html,GOOG,0.359,negative
,"After 16 consecutive sessions of buying, FIIs net sell shares worth Rs 3799 crore, DIIs net buy Rs 7278 crore","DIIs recorded gross purchases worth Rs 15,547 and sold Rs 8,269 crore. FPIs bought equities worth Rs 11,483 crore and sold 15,281 crore.",https://www.moneycontrol.com/news/business/markets/after-16-consecutive-sessions-of-buying-fiis-net-sell-shares-worth-rs-3799-crore-diis-net-buy-rs-7278-crore-13019285.html,GOOG,0.411,neutral
,"After 16 consecutive sessions of buying, FIIs net sell shares worth Rs 3799 crore, DIIs net buy Rs 7278 crore","DIIs recorded gross purchases worth Rs 15,547 and sold Rs 8,269 crore. FPIs bought equities worth Rs 11,483 crore and sold 15,281 crore.",https://www.moneycontrol.com/news/business/markets/after-16-consecutive-sessions-of-buying-fiis-net-sell-shares-worth-rs-3799-crore-diis-net-buy-rs-7278-crore-13019285.html,MSFT,0.392,neutral
,"After 16 consecutive sessions of buying, FIIs net sell shares worth Rs 3799 crore, DIIs net buy Rs 7278 crore","DIIs recorded gross purchases worth Rs 15,547 and sold Rs 8,269 crore. FPIs bought equities worth Rs 11,483 crore and sold 15,281 crore.",https://www.moneycontrol.com/news/business/markets/after-16-consecutive-sessions-of-buying-fiis-net-sell-shares-worth-rs-3799-crore-diis-net-buy-rs-7278-crore-13019285.html,AAPL,0.337,neutral
,Aggregate net profit growth halves as disappointing results pour in during the week,"The aggregate net profit year-on-year growth is pegged at about 10 percent, according to an analysis of 472 firms.",https://www.moneycontrol.com/news/business/earnings/aggregate-net-profit-growth-halves-as-disappointing-results-pour-in-during-the-week-13019417.html,GOOG,0.417,negative
,Aggregate net profit growth halves as disappointing results pour in during the week,"The aggregate net profit year-on-year growth is pegged at about 10 percent, according to an analysis of 472 firms.",https://www.moneycontrol.com/news/business/earnings/aggregate-net-profit-growth-halves-as-disappointing-results-pour-in-during-the-week-13019417.html,MSFT,0.407,negative
,Aggregate net profit growth halves as disappointing results pour in during the week,"The aggregate net profit year-on-year growth is pegged at about 10 percent, according to an analysis of 472 firms.",https://www.moneycontrol.com/news/business/earnings/aggregate-net-profit-growth-halves-as-disappointing-results-pour-in-during-the-week-13019417.html,AAPL,0.346,negative
,"Oil reserves, crude tie-ups to ensure India’s energy security amid rising border tensions","India’s oil marketing companies on May 9 urged consumers against panic buying, assuring of sufficient fuel stocks to meet country’s energy demand.",https://www.moneycontrol.com/news/business/oil-reserves-crude-tie-ups-to-ensure-india-s-energy-security-amid-rising-border-tensions-13019378.html,MSFT,0.385,neutral
,"Oil reserves, crude tie-ups to ensure India’s energy security amid rising border tensions","India’s oil marketing companies on May 9 urged consumers against panic buying, assuring of sufficient fuel stocks to meet country’s energy demand.",https://www.moneycontrol.com/news/business/oil-reserves-crude-tie-ups-to-ensure-india-s-energy-security-amid-rising-border-tensions-13019378.html,AAPL,0.382,neutral
,"Oil reserves, crude tie-ups to ensure India’s energy security amid rising border tensions","India’s oil marketing companies on May 9 urged consumers against panic buying, assuring of sufficient fuel stocks to meet country’s energy demand.",https://www.moneycontrol.com/news/business/oil-reserves-crude-tie-ups-to-ensure-india-s-energy-security-amid-rising-border-tensions-13019378.html,GOOG,0.379,neutral
,Virtual Galaxy Infotech IPO remains undersubscribed on day 1,Virtual Galaxy Infotech IPO | The Maharashtra-based IT services and consulting firm aims to Rs 93.29 crore via maiden public issue which comprises of solely fresh issue of 65.7 lakh shares.,https://www.moneycontrol.com/news/business/ipo/virtual-galaxy-infotech-ipo-remains-undersubscribed-on-day-1-13019371.html,GOOG,0.498,neutral
,Virtual Galaxy Infotech IPO remains undersubscribed on day 1,Virtual Galaxy Infotech IPO | The Maharashtra-based IT services and consulting firm aims to Rs 93.29 crore via maiden public issue which comprises of solely fresh issue of 65.7 lakh shares.,https://www.moneycontrol.com/news/business/ipo/virtual-galaxy-infotech-ipo-remains-undersubscribed-on-day-1-13019371.html,MSFT,0.45,neutral
,Virtual Galaxy Infotech IPO remains undersubscribed on day 1,Virtual Galaxy Infotech IPO | The Maharashtra-based IT services and consulting firm aims to Rs 93.29 crore via maiden public issue which comprises of solely fresh issue of 65.7 lakh shares.,https://www.moneycontrol.com/news/business/ipo/virtual-galaxy-infotech-ipo-remains-undersubscribed-on-day-1-13019371.html,AAPL,0.411,neutral
,MF flows in April: Equity Funds see 50th straight month of inflows; SIPs hit new record high,"While SIP net inflows hit a new all-time high of Rs 26,632 crore, a total of seven schemes were launched during the month across all open-ended and across categories, raising a total of Rs 350 crore.",https://www.moneycontrol.com/news/business/markets/mf-flows-in-april-equity-funds-see-50th-straight-month-of-inflows-sips-hit-new-record-high-13019370.html,GOOG,0.434,positive
,MF flows in April: Equity Funds see 50th straight month of inflows; SIPs hit new record high,"While SIP net inflows hit a new all-time high of Rs 26,632 crore, a total of seven schemes were launched during the month across all open-ended and across categories, raising a total of Rs 350 crore.",https://www.moneycontrol.com/news/business/markets/mf-flows-in-april-equity-funds-see-50th-straight-month-of-inflows-sips-hit-new-record-high-13019370.html,MSFT,0.414,positive
,MF flows in April: Equity Funds see 50th straight month of inflows; SIPs hit new record high,"While SIP net inflows hit a new all-time high of Rs 26,632 crore, a total of seven schemes were launched during the month across all open-ended and across categories, raising a total of Rs 350 crore.",https://www.moneycontrol.com/news/business/markets/mf-flows-in-april-equity-funds-see-50th-straight-month-of-inflows-sips-hit-new-record-high-13019370.html,AAPL,0.359,positive
,"Flipkart, Meesho, Amazon and others get CCPA notice over illegal sale of walkie-talkies amid escalating India-Pakistan tensions","Amazon had 467 listings of walkie-talkies, Flipkart had 314, Meesho had 489 such listings, and 423 such listings were available on TradeIndia, as per a preliminary analysis across platforms which, the CCPA said, was “an alarming volume.”",https://www.moneycontrol.com/news/business/startup/flipkart-meesho-amazon-and-others-get-ccpa-notice-over-illegal-sale-of-walkie-talkies-amid-escalating-india-pakistan-tensions-13019369.html,GOOG,0.522,negative
,"Flipkart, Meesho, Amazon and others get CCPA notice over illegal sale of walkie-talkies amid escalating India-Pakistan tensions","Amazon had 467 listings of walkie-talkies, Flipkart had 314, Meesho had 489 such listings, and 423 such listings were available on TradeIndia, as per a preliminary analysis across platforms which, the CCPA said, was “an alarming volume.”",https://www.moneycontrol.com/news/business/startup/flipkart-meesho-amazon-and-others-get-ccpa-notice-over-illegal-sale-of-walkie-talkies-amid-escalating-india-pakistan-tensions-13019369.html,AAPL,0.466,negative
,"Flipkart, Meesho, Amazon and others get CCPA notice over illegal sale of walkie-talkies amid escalating India-Pakistan tensions","Amazon had 467 listings of walkie-talkies, Flipkart had 314, Meesho had 489 such listings, and 423 such listings were available on TradeIndia, as per a preliminary analysis across platforms which, the CCPA said, was “an alarming volume.”",https://www.moneycontrol.com/news/business/startup/flipkart-meesho-amazon-and-others-get-ccpa-notice-over-illegal-sale-of-walkie-talkies-amid-escalating-india-pakistan-tensions-13019369.html,MSFT,0.427,negative
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,GOOG,0.428,positive
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,AAPL,0.406,positive
,"US markets open in the green as Trump hints at possible trade deal announcements; Nasdaq, S&P 500 gain","At open, the Dow Jones Industrial Average gained 0.3%, the S&P 500 gained 0.4%, and the Nasdaq Composite traded 0.6% higher.",https://www.moneycontrol.com/news/business/markets/us-markets-open-in-the-green-as-trump-hints-at-possible-trade-deal-announcements-nasdaq-s-p-500-gain-13019359.html,MSFT,0.386,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,AAPL,0.445,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,GOOG,0.432,positive
,"Amid border tensions, spotlight on Karachi port that handles 76% of Pakistan’s exports","While, the conflict is yet to spread to the seas, one of the world’s leading shipping firms, CMA CGM, has already introduced a surcharge, which will apply to all cargo involved in trade with Pakistan.",https://www.moneycontrol.com/news/business/amid-border-tensions-spotlight-on-karachi-port-that-handles-76-of-pakistan-s-exports-13019354.html,MSFT,0.404,positive
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,GOOG,0.46,neutral
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,AAPL,0.41,neutral
,"Sitharaman asks banks to ensure round-the-clock firewalling, prioritise cash in ATMs in review meet on cybersecurity","Phishing attempts are being closely monitored and bank employees have received internal alerts to boost cyber awareness, banks said.",https://www.moneycontrol.com/news/business/economy/sitharaman-asks-banks-to-ensure-round-the-clock-firewalling-prioritise-cash-in-atms-in-review-meet-on-cybersecurity-13019364.html,MSFT,0.397,neutral
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,MSFT,0.424,positive
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,GOOG,0.406,positive
,"Bengaluru's infrastructure boom shaping residential investment, creating new hotspots: Sanjeevini Group Chairman","Bengaluru has positioned itself as a premier business destination supported by robust IT infrastructure, resulting in 77 percent growth in housing sales since 2020, with average launch prices rising to Rs 9,740 per sq ft last year.",https://www.moneycontrol.com/news/business/bengaluru-s-infrastructure-boom-shaping-residential-investment-creating-new-hotspots-sanjeevini-group-chairman-13019327.html,AAPL,0.395,positive
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,GOOG,0.388,neutral
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,MSFT,0.384,neutral
,Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border,"The Vedanta group company operates five mines and three smelters in the state of Rajasthan which shares a long and sensitive border with Pakistan, making it a region of strategic concern during periods of heightened military alertness.",https://www.moneycontrol.com/news/business/hind-zinc-s-rajasthan-units-in-emergency-preparedness-but-no-disruption-despite-tense-border-13019306.html,AAPL,0.362,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,GOOG,0.488,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,MSFT,0.452,neutral
,TRAI recommends 5-year satellite spectrum allocation as Starlink nears entry,The telecom watchdog also recommended charging telecom operators 4% of their adjusted gross revenue for geostationary orbit-based fixed satellite services and for mobile satellite services.,https://www.moneycontrol.com/news/business/india-watchdog-recommends-5-year-satellite-spectrum-allocation-as-starlink-nears-entry-13019241.html,AAPL,0.403,neutral
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,GOOG,0.353,negative
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,MSFT,0.315,negative
,"India's forex reserves drop $2 billion, snap 8-week streak of gains",The reserves had risen by nearly $50 billion in the nine weeks preceding the reporting week and are now about $19 billion below the all-time high of $704.89 billion hit in late September 2024.,https://www.moneycontrol.com/news/business/commodities/india-s-forex-reserves-drop-2-billion-snap-8-week-streak-of-gains-13019318.html,AAPL,0.232,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,GOOG,0.409,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,MSFT,0.392,negative
,"No cut likely in capex, social sector spending in FY26, India has fiscal buffers, say economists","However, any further escalation on the geopolitical front is likely to add further depreciation pressure on the rupee and bond yields.",https://www.moneycontrol.com/news/business/economy/no-cut-likely-in-capex-social-sector-spending-in-fy26-india-has-fiscal-buffers-say-economists-13019298.html,AAPL,0.361,negative
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,GOOG,0.427,positive
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,MSFT,0.404,positive
,Rating agency Morningstar DBRS upgrades India to 'BBB' on structural reforms,"The credit rating may be further upgraded if India continues to implement reforms that raise the investment rate, enhancing medium-term growth prospects, said Morningstar DBRS.",https://www.moneycontrol.com/news/business/rating-agency-morningstar-dbrs-upgrades-india-to-bbb-on-structural-reforms-13019276.html,AAPL,0.348,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,GOOG,0.393,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,MSFT,0.389,positive
,‘80% tariff on China seems right’: Trump ahead of crucial US-China trade talks in Geneva,”China should open up its market to USA — would be so good for them!!! Closed markets don’t work anymore!!!” Trump said in a Truth Social post.,https://www.moneycontrol.com/world/80-tariff-on-china-seems-right-trump-ahead-of-crucial-us-china-trade-talks-in-geneva-article-13019287.html,AAPL,0.372,positive
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,AAPL,0.359,negative
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,GOOG,0.345,negative
,Indo-Pak tensions could dent north India home sales by 5-10%: ANAROCK,"While luxury housing buyers tend to delay purchases in periods of uncertainty, demand for mid-income housing will be the first to recover once normality is restored.",https://www.moneycontrol.com/news/business/real-estate/indo-pak-tensions-could-dent-north-india-home-sales-by-5-10-anarock-13019225.html,MSFT,0.342,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,MSFT,0.356,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,GOOG,0.339,negative
,"Manappuram Finance posts Rs 191-crore loss in Q4, declares dividend",Manappuram Finance Q4 Results: NBFC had reported a net profit of Rs 428 crore in Q4 FY24.,https://www.moneycontrol.com/news/business/earnings/manappuram-finance-q4-results-net-profit-falls-3-to-rs-414-crore-nbfc-declares-dividend-13019228.html,AAPL,0.29,negative
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,GOOG,0.459,positive
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,MSFT,0.447,positive
,"Macros, fundamentals, earnings will matter more for markets than simmering geo-political conflict, says Nilesh Shah of Envision Capital","He is of the view that while the next couple of months could see some amount of consolidation, a fresh uptrend can be expected post-July",https://www.moneycontrol.com/news/business/markets/macros-fundamentals-earnings-will-matter-more-for-markets-than-simmering-geo-political-conflict-says-nilesh-shah-of-envision-capital-13019280.html,AAPL,0.401,positive
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,GOOG,0.421,neutral
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,AAPL,0.373,neutral
,"Technical View: Weekly chart pattern signals bears may tighten grip, 23,850 crucial for Nifty; VIX hits one-month high","The weekly options data suggests that the Nifty 50 may trade in the broader range of 23,500–25,000, while the immediate trading range could be between 23,800–24,500.",https://www.moneycontrol.com/news/business/markets/technical-view-weekly-chart-pattern-signals-bears-may-tighten-grip-23-850-crucial-for-nifty-vix-hits-one-month-high-13019215.html,MSFT,0.363,neutral
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,MSFT,0.455,positive
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,AAPL,0.448,positive
,"Carnelian stays focused on BFSI, pharma, engineering; hikes exposure to Reliance, Kotak Bank","The PMS and AIF performance from April reflect continued overweight stance on BFSI, pharma, and engineering sectors, while reducing exposure to chemicals.",https://www.moneycontrol.com/news/business/markets/carnelian-stays-focused-on-bfsi-pharma-engineering-hikes-exposure-to-reliance-kotak-bank-13019275.html,GOOG,0.432,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,GOOG,0.35,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,AAPL,0.349,positive
,"No shortage of food grains, reserves are sufficient, says Agriculture Minister Shivraj Chouhan","Shivraj Singh Chouhan, Union Minister of agriculture and farmers welfare said the nation's rice and wheat reserves are full, and sufficient fruit and vegetable stock is being maintained. India also has a buffer of pulses, ensuring food security.",https://www.moneycontrol.com/news/business/no-shortage-of-food-grains-reserves-are-sufficient-says-agriculture-minister-shivraj-chouhan-13019121.html,MSFT,0.331,positive
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,GOOG,0.459,negative
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,AAPL,0.426,negative
,"PSU banks step up branch review for adequate cash, safety guidelines",An official with a large PSU bank said the lender has stepped up cybersecurity and asked employees to not click any unauthorised links and report it to the IT department,https://www.moneycontrol.com/news/business/psu-banks-step-up-branch-review-for-adequate-cash-safety-guidelines-amid-escalating-india-pakistan-tensions-13019242.html,MSFT,0.405,negative
